cyp,metric,score
BOM_1A2,auc_subs,0.7769365171811299
BOM_1A2,apc_subs,0.5224264678328259
BOM_1A2,f1s_subs,0.5783132530120482
BOM_1A2,rec_subs,0.7058823529411765
BOM_1A2,prc_subs,0.4897959183673469
BOM_1A2,jac_bond_som,0.1821192052980132
BOM_1A2,f1s_bond_som,0.3081232492997199
BOM_1A2,prc_bond_som,0.2091254752851711
BOM_1A2,rec_bond_som,0.5851063829787234
BOM_1A2,auc_bond_som,0.9257096966675112
BOM_1A2,apc_bond_som,0.3350609895452584
BOM_1A2,jac_atom_spn,0.2142857142857142
BOM_1A2,f1s_atom_spn,0.3529411764705882
BOM_1A2,prc_atom_spn,0.3
BOM_1A2,rec_atom_spn,0.4285714285714285
BOM_1A2,auc_atom_spn,0.7768595041322314
BOM_1A2,apc_atom_spn,0.2352068099967259
BOM_1A2,jac_dea,0.2160804020100502
BOM_1A2,f1s_dea,0.3553719008264463
BOM_1A2,prc_dea,0.2443181818181818
BOM_1A2,rec_dea,0.6515151515151515
BOM_1A2,auc_dea,0.9269085582612524
BOM_1A2,apc_dea,0.3913813592050081
BOM_1A2,jac_epo,0.25
BOM_1A2,f1s_epo,0.4
BOM_1A2,prc_epo,0.25
BOM_1A2,rec_epo,1.0
BOM_1A2,auc_epo,0.9993707129821912
BOM_1A2,apc_epo,0.3694444444444444
BOM_1A2,jac_oxi,0.0555555555555555
BOM_1A2,f1s_oxi,0.1052631578947368
BOM_1A2,prc_oxi,0.0701754385964912
BOM_1A2,rec_oxi,0.2105263157894736
BOM_1A2,auc_oxi,0.9575339598760202
BOM_1A2,apc_oxi,0.0801493144204302
BOM_1A2,jac_dha,0.0
BOM_1A2,f1s_dha,0.0
BOM_1A2,prc_dha,0.0
BOM_1A2,rec_dha,0.0
BOM_1A2,auc_dha,0.969363670694864
BOM_1A2,apc_dha,0.6890337423312883
BOM_1A2,jac_dhy,0.0
BOM_1A2,f1s_dhy,0.0
BOM_1A2,prc_dhy,0.0
BOM_1A2,rec_dhy,0.0
BOM_1A2,auc_dhy,0.4331506849315068
BOM_1A2,apc_dhy,0.0015838774875621
BOM_1A2,jac_rdc,0.0
BOM_1A2,f1s_rdc,0.0
BOM_1A2,prc_rdc,0.0
BOM_1A2,rec_rdc,0.0
BOM_1A2,auc_rdc,0.9497923744809362
BOM_1A2,apc_rdc,0.0070479834630778
BOM_1A2,jac_som,0.1835443037974683
BOM_1A2,f1s_som,0.3101604278074866
BOM_1A2,prc_som,0.2124542124542124
BOM_1A2,rec_som,0.5742574257425742
BOM_1A2,auc_som,0.9149819812291876
BOM_1A2,apc_som,0.3238322111346891
BOM_2A6,auc_subs,0.628695652173913
BOM_2A6,apc_subs,0.3100466884054583
BOM_2A6,f1s_subs,0.0
BOM_2A6,rec_subs,0.0
BOM_2A6,prc_subs,0.0
BOM_2A6,jac_bond_som,0.1794871794871795
BOM_2A6,f1s_bond_som,0.3043478260869565
BOM_2A6,prc_bond_som,0.3111111111111111
BOM_2A6,rec_bond_som,0.2978723404255319
BOM_2A6,auc_bond_som,0.8847224078641991
BOM_2A6,apc_bond_som,0.1552742294469873
BOM_2A6,jac_atom_spn,0.0
BOM_2A6,f1s_atom_spn,0.0
BOM_2A6,prc_atom_spn,0.0
BOM_2A6,rec_atom_spn,0.0
BOM_2A6,auc_atom_spn,0.9173478655767484
BOM_2A6,apc_atom_spn,0.1894056847545219
BOM_2A6,jac_dea,0.2033898305084746
BOM_2A6,f1s_dea,0.3380281690140845
BOM_2A6,prc_dea,0.3636363636363636
BOM_2A6,rec_dea,0.3157894736842105
BOM_2A6,auc_dea,0.9514443177499048
BOM_2A6,apc_dea,0.2015516078434707
BOM_2A6,jac_epo,0.0
BOM_2A6,f1s_epo,0.0
BOM_2A6,prc_epo,0.0
BOM_2A6,rec_epo,0.0
BOM_2A6,auc_epo,0.0
BOM_2A6,apc_epo,0.0
BOM_2A6,jac_oxi,0.0625
BOM_2A6,f1s_oxi,0.1176470588235294
BOM_2A6,prc_oxi,0.1
BOM_2A6,rec_oxi,0.1428571428571428
BOM_2A6,auc_oxi,0.8483981538959812
BOM_2A6,apc_oxi,0.1495966586860903
BOM_2A6,jac_dha,0.0
BOM_2A6,f1s_dha,0.0
BOM_2A6,prc_dha,0.0
BOM_2A6,rec_dha,0.0
BOM_2A6,auc_dha,0.9990564257407056
BOM_2A6,apc_dha,0.1666666666666666
BOM_2A6,jac_dhy,0.0
BOM_2A6,f1s_dhy,0.0
BOM_2A6,prc_dhy,0.0
BOM_2A6,rec_dhy,0.0
BOM_2A6,auc_dhy,0.0
BOM_2A6,apc_dhy,0.0
BOM_2A6,jac_rdc,0.0
BOM_2A6,f1s_rdc,0.0
BOM_2A6,prc_rdc,0.0
BOM_2A6,rec_rdc,0.0
BOM_2A6,auc_rdc,0.3698811096433289
BOM_2A6,apc_rdc,0.0002994011976047
BOM_2A6,jac_som,0.1647058823529411
BOM_2A6,f1s_som,0.2828282828282828
BOM_2A6,prc_som,0.2857142857142857
BOM_2A6,rec_som,0.28
BOM_2A6,auc_som,0.8856548042704626
BOM_2A6,apc_som,0.1582666991838497
BOM_2B6,auc_subs,0.623835403726708
BOM_2B6,apc_subs,0.2655697833685325
BOM_2B6,f1s_subs,0.1764705882352941
BOM_2B6,rec_subs,0.1304347826086956
BOM_2B6,prc_subs,0.2727272727272727
BOM_2B6,jac_bond_som,0.0824175824175824
BOM_2B6,f1s_bond_som,0.1522842639593908
BOM_2B6,prc_bond_som,0.1027397260273972
BOM_2B6,rec_bond_som,0.2941176470588235
BOM_2B6,auc_bond_som,0.8507484151976661
BOM_2B6,apc_bond_som,0.1322535333533078
BOM_2B6,jac_atom_spn,0.0
BOM_2B6,f1s_atom_spn,0.0
BOM_2B6,prc_atom_spn,0.0
BOM_2B6,rec_atom_spn,0.0
BOM_2B6,auc_atom_spn,0.8708791208791208
BOM_2B6,apc_atom_spn,0.2273473716434881
BOM_2B6,jac_dea,0.0492957746478873
BOM_2B6,f1s_dea,0.0939597315436241
BOM_2B6,prc_dea,0.0573770491803278
BOM_2B6,rec_dea,0.2592592592592592
BOM_2B6,auc_dea,0.8873998215928806
BOM_2B6,apc_dea,0.0835084282558923
BOM_2B6,jac_epo,0.0
BOM_2B6,f1s_epo,0.0
BOM_2B6,prc_epo,0.0
BOM_2B6,rec_epo,0.0
BOM_2B6,auc_epo,0.8696008059438358
BOM_2B6,apc_epo,0.114552588653384
BOM_2B6,jac_oxi,0.0909090909090909
BOM_2B6,f1s_oxi,0.1666666666666666
BOM_2B6,prc_oxi,0.1363636363636363
BOM_2B6,rec_oxi,0.2142857142857142
BOM_2B6,auc_oxi,0.9120858331982056
BOM_2B6,apc_oxi,0.1521341854908981
BOM_2B6,jac_dha,0.0
BOM_2B6,f1s_dha,0.0
BOM_2B6,prc_dha,0.0
BOM_2B6,rec_dha,0.0
BOM_2B6,auc_dha,0.9999370712982192
BOM_2B6,apc_dha,0.9166666666666664
BOM_2B6,jac_dhy,0.0
BOM_2B6,f1s_dhy,0.0
BOM_2B6,prc_dhy,0.0
BOM_2B6,rec_dhy,0.0
BOM_2B6,auc_dhy,0.0
BOM_2B6,apc_dhy,0.0
BOM_2B6,jac_rdc,0.0
BOM_2B6,f1s_rdc,0.0
BOM_2B6,prc_rdc,0.0
BOM_2B6,rec_rdc,0.0
BOM_2B6,auc_rdc,0.0
BOM_2B6,apc_rdc,0.0
