cyp,metric,score
BOM_1A2,auc_subs,0.7617967332123412
BOM_1A2,apc_subs,0.5913600257034625
BOM_1A2,f1s_subs,0.5714285714285714
BOM_1A2,rec_subs,0.6896551724137931
BOM_1A2,prc_subs,0.4878048780487805
BOM_1A2,jac_bond_som,0.0865087538619979
BOM_1A2,f1s_bond_som,0.1592417061611374
BOM_1A2,prc_bond_som,0.0867768595041322
BOM_1A2,rec_bond_som,0.9655172413793104
BOM_1A2,auc_bond_som,0.9520071649674222
BOM_1A2,apc_bond_som,0.2776793222544815
BOM_1A2,jac_atom_spn,0.1162790697674418
BOM_1A2,f1s_atom_spn,0.2083333333333333
BOM_1A2,prc_atom_spn,0.1219512195121951
BOM_1A2,rec_atom_spn,0.7142857142857143
BOM_1A2,auc_atom_spn,0.8369360902255639
BOM_1A2,apc_atom_spn,0.2023859008729722
BOM_1A2,jac_oxc,0.1675
BOM_1A2,f1s_oxc,0.2869379014989293
BOM_1A2,prc_oxc,0.1679197994987468
BOM_1A2,rec_oxc,0.9852941176470588
BOM_1A2,auc_oxc,0.9745757454610624
BOM_1A2,apc_oxc,0.3291601561348716
BOM_1A2,jac_oxi,0.0258620689655172
BOM_1A2,f1s_oxi,0.0504201680672268
BOM_1A2,prc_oxi,0.0259067357512953
BOM_1A2,rec_oxi,0.9375
BOM_1A2,auc_oxi,0.9631135679555451
BOM_1A2,apc_oxi,0.1188592864093799
BOM_1A2,jac_epo,0.0
BOM_1A2,f1s_epo,0.0
BOM_1A2,prc_epo,0.0
BOM_1A2,rec_epo,0.0
BOM_1A2,auc_epo,0.8770189201661283
BOM_1A2,apc_epo,0.0018726591760299
BOM_1A2,jac_sut,0.048780487804878
BOM_1A2,f1s_sut,0.0930232558139534
BOM_1A2,prc_sut,0.05
BOM_1A2,rec_sut,0.6666666666666666
BOM_1A2,auc_sut,0.9652200677131424
BOM_1A2,apc_sut,0.6688644688644688
BOM_1A2,jac_dhy,0.0
BOM_1A2,f1s_dhy,0.0
BOM_1A2,prc_dhy,0.0
BOM_1A2,rec_dhy,0.0
BOM_1A2,auc_dhy,0.0
BOM_1A2,apc_dhy,0.0
BOM_1A2,jac_hys,0.0147058823529411
BOM_1A2,f1s_hys,0.0289855072463768
BOM_1A2,prc_hys,0.0147058823529411
BOM_1A2,rec_hys,1.0
BOM_1A2,auc_hys,0.999769266266728
BOM_1A2,apc_hys,0.5
BOM_1A2,jac_rdc,0.0
BOM_1A2,f1s_rdc,0.0
BOM_1A2,prc_rdc,0.0
BOM_1A2,rec_rdc,0.0
BOM_1A2,auc_rdc,0.0
BOM_1A2,apc_rdc,0.0
BOM_1A2,jac_som,0.0877712031558185
BOM_1A2,f1s_som,0.1613780598368087
BOM_1A2,prc_som,0.0882061446977205
BOM_1A2,rec_som,0.946808510638298
BOM_1A2,auc_som,0.9440180608009572
BOM_1A2,apc_som,0.2679187047043561
BOM_2A6,auc_subs,0.6204013377926421
BOM_2A6,apc_subs,0.166001996607627
BOM_2A6,f1s_subs,0.0
BOM_2A6,rec_subs,0.0
BOM_2A6,prc_subs,0.0
BOM_2A6,jac_bond_som,0.0476190476190476
BOM_2A6,f1s_bond_som,0.0909090909090909
BOM_2A6,prc_bond_som,0.0483516483516483
BOM_2A6,rec_bond_som,0.7586206896551724
BOM_2A6,auc_bond_som,0.9285439723241028
BOM_2A6,apc_bond_som,0.1097399729171645
BOM_2A6,jac_atom_spn,0.0714285714285714
BOM_2A6,f1s_atom_spn,0.1333333333333333
BOM_2A6,prc_atom_spn,0.0714285714285714
BOM_2A6,rec_atom_spn,1.0
BOM_2A6,auc_atom_spn,0.9870967741935484
BOM_2A6,apc_atom_spn,0.2
BOM_2A6,jac_oxc,0.0867579908675799
BOM_2A6,f1s_oxc,0.1596638655462184
BOM_2A6,prc_oxc,0.0887850467289719
BOM_2A6,rec_oxc,0.7916666666666666
BOM_2A6,auc_oxc,0.9729084512487436
BOM_2A6,apc_oxc,0.1298166399907657
BOM_2A6,jac_oxi,0.0
BOM_2A6,f1s_oxi,0.0
BOM_2A6,prc_oxi,0.0
BOM_2A6,rec_oxi,0.0
BOM_2A6,auc_oxi,0.8661744347023534
BOM_2A6,apc_oxi,0.0017211703958691
BOM_2A6,jac_epo,0.0
BOM_2A6,f1s_epo,0.0
BOM_2A6,prc_epo,0.0
BOM_2A6,rec_epo,0.0
BOM_2A6,auc_epo,0.0
BOM_2A6,apc_epo,0.0
BOM_2A6,jac_sut,0.0
BOM_2A6,f1s_sut,0.0
BOM_2A6,prc_sut,0.0
BOM_2A6,rec_sut,0.0
BOM_2A6,auc_sut,0.9748500230733732
BOM_2A6,apc_sut,0.009090909090909
BOM_2A6,jac_dhy,0.0
BOM_2A6,f1s_dhy,0.0
BOM_2A6,prc_dhy,0.0
BOM_2A6,rec_dhy,0.0
BOM_2A6,auc_dhy,0.0
BOM_2A6,apc_dhy,0.0
BOM_2A6,jac_hys,0.0769230769230769
BOM_2A6,f1s_hys,0.1428571428571428
BOM_2A6,prc_hys,0.0833333333333333
BOM_2A6,rec_hys,0.5
BOM_2A6,auc_hys,0.9195707362104778
BOM_2A6,apc_hys,0.1264367816091954
BOM_2A6,jac_rdc,0.0
BOM_2A6,f1s_rdc,0.0
BOM_2A6,prc_rdc,0.0
BOM_2A6,rec_rdc,0.0
BOM_2A6,auc_rdc,0.9633133364097832
BOM_2A6,apc_rdc,0.00625
BOM_2A6,jac_som,0.0483193277310924
BOM_2A6,f1s_som,0.0921843687374749
BOM_2A6,prc_som,0.0490405117270788
BOM_2A6,rec_som,0.7666666666666667
BOM_2A6,auc_som,0.9333261120739458
BOM_2A6,apc_som,0.1122616064151353
BOM_2B6,auc_subs,0.6744186046511628
BOM_2B6,apc_subs,0.3813044710180888
BOM_2B6,f1s_subs,0.303030303030303
BOM_2B6,rec_subs,0.2631578947368421
BOM_2B6,prc_subs,0.3571428571428571
BOM_2B6,jac_bond_som,0.0496083550913838
BOM_2B6,f1s_bond_som,0.0945273631840796
BOM_2B6,prc_bond_som,0.05
BOM_2B6,rec_bond_som,0.8636363636363636
BOM_2B6,auc_bond_som,0.9275968729476072
BOM_2B6,apc_bond_som,0.1469522364213061
BOM_2B6,jac_atom_spn,0.1176470588235294
BOM_2B6,f1s_atom_spn,0.2105263157894736
BOM_2B6,prc_atom_spn,0.1428571428571428
BOM_2B6,rec_atom_spn,0.4
BOM_2B6,auc_atom_spn,0.9084967320261438
BOM_2B6,apc_atom_spn,0.1980622041920216
BOM_2B6,jac_oxc,0.0923076923076923
BOM_2B6,f1s_oxc,0.1690140845070422
BOM_2B6,prc_oxc,0.0941176470588235
BOM_2B6,rec_oxc,0.8275862068965517
BOM_2B6,auc_oxc,0.9185659144417572
BOM_2B6,apc_oxc,0.0871341016011903
BOM_2B6,jac_oxi,0.0155210643015521
BOM_2B6,f1s_oxi,0.0305676855895196
BOM_2B6,prc_oxi,0.0155555555555555
BOM_2B6,rec_oxi,0.875
BOM_2B6,auc_oxi,0.9814247746706724
BOM_2B6,apc_oxi,0.433184009872483
BOM_2B6,jac_epo,0.081081081081081
BOM_2B6,f1s_epo,0.15
BOM_2B6,prc_epo,0.0833333333333333
BOM_2B6,rec_epo,0.75
BOM_2B6,auc_epo,0.9307896559685984
BOM_2B6,apc_epo,0.3366324901461857
BOM_2B6,jac_sut,0.1538461538461538
BOM_2B6,f1s_sut,0.2666666666666667
BOM_2B6,prc_sut,0.1538461538461538
BOM_2B6,rec_sut,1.0
BOM_2B6,auc_sut,1.0
BOM_2B6,apc_sut,1.0
BOM_2B6,jac_dhy,0.0
BOM_2B6,f1s_dhy,0.0
BOM_2B6,prc_dhy,0.0
BOM_2B6,rec_dhy,0.0
BOM_2B6,auc_dhy,0.0
BOM_2B6,apc_dhy,0.0
BOM_2B6,jac_hys,0.0416666666666666
BOM_2B6,f1s_hys,0.0799999999999999
BOM_2B6,prc_hys,0.0416666666666666
BOM_2B6,rec_hys,1.0
BOM_2B6,auc_hys,0.9995385325334564
BOM_2B6,apc_hys,0.3333333333333333
BOM_2B6,jac_rdc,0.0
BOM_2B6,f1s_rdc,0.0
BOM_2B6,prc_rdc,0.0
BOM_2B6,rec_rdc,0.0
BOM_2B6,auc_rdc,0.0
BOM_2B6,apc_rdc,0.0
BOM_2B6,jac_som,0.0510855683269476
BOM_2B6,f1s_som,0.0972053462940461
BOM_2B6,prc_som,0.0516795865633074
BOM_2B6,rec_som,0.8163265306122449
BOM_2B6,auc_som,0.891948164952298
BOM_2B6,apc_som,0.1403350055022728
BOM_2C8,auc_subs,0.6168451801363194
BOM_2C8,apc_subs,0.3292706882156886
BOM_2C8,f1s_subs,0.2
BOM_2C8,rec_subs,0.1538461538461538
BOM_2C8,prc_subs,0.2857142857142857
BOM_2C8,jac_bond_som,0.0753353973168214
BOM_2C8,f1s_bond_som,0.1401151631477926
BOM_2C8,prc_bond_som,0.0760416666666666
BOM_2C8,rec_bond_som,0.8902439024390244
BOM_2C8,auc_bond_som,0.920085104918766
BOM_2C8,apc_bond_som,0.178702560333825
BOM_2C8,jac_atom_spn,0.0555555555555555
BOM_2C8,f1s_atom_spn,0.1052631578947368
BOM_2C8,prc_atom_spn,0.0555555555555555
BOM_2C8,rec_atom_spn,1.0
BOM_2C8,auc_atom_spn,0.9838709677419356
BOM_2C8,apc_atom_spn,0.1666666666666666
BOM_2C8,jac_oxc,0.1343283582089552
BOM_2C8,f1s_oxc,0.2368421052631578
BOM_2C8,prc_oxc,0.1363636363636363
BOM_2C8,rec_oxc,0.9
BOM_2C8,auc_oxc,0.950487747957993
BOM_2C8,apc_oxc,0.1889327789112116
BOM_2C8,jac_oxi,0.0426356589147286
BOM_2C8,f1s_oxi,0.0817843866171003
BOM_2C8,prc_oxi,0.0431372549019607
BOM_2C8,rec_oxi,0.7857142857142857
BOM_2C8,auc_oxi,0.9342432584828684
BOM_2C8,apc_oxi,0.1496033611897539
BOM_2C8,jac_epo,0.0
BOM_2C8,f1s_epo,0.0
BOM_2C8,prc_epo,0.0
BOM_2C8,rec_epo,0.0
BOM_2C8,auc_epo,0.9850023073373328
BOM_2C8,apc_epo,0.0151515151515151
BOM_2C8,jac_sut,0.0454545454545454
BOM_2C8,f1s_sut,0.0869565217391304
BOM_2C8,prc_sut,0.0454545454545454
BOM_2C8,rec_sut,1.0
BOM_2C8,auc_sut,0.999769266266728
BOM_2C8,apc_sut,0.5
BOM_2C8,jac_dhy,0.0
BOM_2C8,f1s_dhy,0.0
BOM_2C8,prc_dhy,0.0
BOM_2C8,rec_dhy,0.0
BOM_2C8,auc_dhy,0.8105676049838486
BOM_2C8,apc_dhy,0.0012165450121654
BOM_2C8,jac_hys,0.0222222222222222
BOM_2C8,f1s_hys,0.0434782608695652
BOM_2C8,prc_hys,0.0222222222222222
BOM_2C8,rec_hys,1.0
BOM_2C8,auc_hys,0.9997692662667282
BOM_2C8,apc_hys,0.5
BOM_2C8,jac_rdc,0.0
BOM_2C8,f1s_rdc,0.0
BOM_2C8,prc_rdc,0.0
BOM_2C8,rec_rdc,0.0
BOM_2C8,auc_rdc,0.0
BOM_2C8,apc_rdc,0.0
BOM_2C8,jac_som,0.0749746707193515
BOM_2C8,f1s_som,0.1394910461828463
BOM_2C8,prc_som,0.0756646216768916
BOM_2C8,rec_som,0.891566265060241
BOM_2C8,auc_som,0.9242043783285674
BOM_2C8,apc_som,0.1781275344066031
BOM_2C9,auc_subs,0.7155172413793104
BOM_2C9,apc_subs,0.4199837347520578
BOM_2C9,f1s_subs,0.4722222222222222
BOM_2C9,rec_subs,0.5862068965517241
BOM_2C9,prc_subs,0.3953488372093023
BOM_2C9,jac_bond_som,0.0774577954319761
BOM_2C9,f1s_bond_som,0.1437788018433179
BOM_2C9,prc_bond_som,0.078078078078078
BOM_2C9,rec_bond_som,0.9069767441860463
BOM_2C9,auc_bond_som,0.9241900967122224
BOM_2C9,apc_bond_som,0.2231697765289448
BOM_2C9,jac_atom_spn,0.027027027027027
BOM_2C9,f1s_atom_spn,0.0526315789473684
BOM_2C9,prc_atom_spn,0.0277777777777777
BOM_2C9,rec_atom_spn,0.5
BOM_2C9,auc_atom_spn,0.86084142394822
BOM_2C9,apc_atom_spn,0.0953815261044176
BOM_2C9,jac_oxc,0.151603498542274
BOM_2C9,f1s_oxc,0.2632911392405063
BOM_2C9,prc_oxc,0.1543026706231454
BOM_2C9,rec_oxc,0.896551724137931
BOM_2C9,auc_oxc,0.9530286294776388
BOM_2C9,apc_oxc,0.1998613411027515
BOM_2C9,jac_oxi,0.0371024734982332
BOM_2C9,f1s_oxi,0.0715502555366269
BOM_2C9,prc_oxi,0.0373001776198934
BOM_2C9,rec_oxi,0.875
BOM_2C9,auc_oxi,0.9612135622052116
BOM_2C9,apc_oxi,0.3417698412113448
BOM_2C9,jac_epo,0.0147058823529411
BOM_2C9,f1s_epo,0.0289855072463768
BOM_2C9,prc_epo,0.0147058823529411
BOM_2C9,rec_epo,1.0
BOM_2C9,auc_epo,0.9949238578680204
BOM_2C9,apc_epo,0.0434782608695652
BOM_2C9,jac_sut,0.0869565217391304
BOM_2C9,f1s_sut,0.16
BOM_2C9,prc_sut,0.0869565217391304
BOM_2C9,rec_sut,1.0
BOM_2C9,auc_sut,1.0
BOM_2C9,apc_sut,1.0
BOM_2C9,jac_dhy,0.0
BOM_2C9,f1s_dhy,0.0
BOM_2C9,prc_dhy,0.0
BOM_2C9,rec_dhy,0.0
BOM_2C9,auc_dhy,0.0
BOM_2C9,apc_dhy,0.0
BOM_2C9,jac_hys,0.0
BOM_2C9,f1s_hys,0.0
BOM_2C9,prc_hys,0.0
BOM_2C9,rec_hys,0.0
BOM_2C9,auc_hys,0.9053991693585602
BOM_2C9,apc_hys,0.0024330900243309
BOM_2C9,jac_rdc,0.0
BOM_2C9,f1s_rdc,0.0
BOM_2C9,prc_rdc,0.0
BOM_2C9,rec_rdc,0.0
BOM_2C9,auc_rdc,0.9610059990770652
BOM_2C9,apc_rdc,0.0058823529411764
BOM_2C9,jac_som,0.0756704980842911
BOM_2C9,f1s_som,0.1406945681211042
BOM_2C9,prc_som,0.0763285024154589
BOM_2C9,rec_som,0.8977272727272727
BOM_2C9,auc_som,0.9241992101799036
BOM_2C9,apc_som,0.219639692527442
BOM_2C19,auc_subs,0.7466329966329966
BOM_2C19,apc_subs,0.5737777844151714
BOM_2C19,f1s_subs,0.5217391304347826
BOM_2C19,rec_subs,0.5454545454545454
BOM_2C19,prc_subs,0.5
BOM_2C19,jac_bond_som,0.0921501706484641
BOM_2C19,f1s_bond_som,0.16875
BOM_2C19,prc_bond_som,0.093103448275862
BOM_2C19,rec_bond_som,0.9
BOM_2C19,auc_bond_som,0.9426881298259392
BOM_2C19,apc_bond_som,0.3383332641922722
BOM_2C19,jac_atom_spn,0.1724137931034483
BOM_2C19,f1s_atom_spn,0.2941176470588235
BOM_2C19,prc_atom_spn,0.2083333333333333
BOM_2C19,rec_atom_spn,0.5
BOM_2C19,auc_atom_spn,0.7564784053156147
BOM_2C19,apc_atom_spn,0.2685708379873197
BOM_2C19,jac_oxc,0.1854103343465045
BOM_2C19,f1s_oxc,0.3128205128205128
BOM_2C19,prc_oxc,0.1882716049382716
BOM_2C19,rec_oxc,0.9242424242424242
BOM_2C19,auc_oxc,0.967137999815442
BOM_2C19,apc_oxc,0.3388479503697819
BOM_2C19,jac_oxi,0.0251346499102333
BOM_2C19,f1s_oxi,0.0490367775831873
BOM_2C19,prc_oxi,0.0253623188405797
BOM_2C19,rec_oxi,0.7368421052631579
BOM_2C19,auc_oxi,0.9503560801912102
BOM_2C19,apc_oxi,0.4153777726105876
BOM_2C19,jac_epo,0.0
BOM_2C19,f1s_epo,0.0
BOM_2C19,prc_epo,0.0
BOM_2C19,rec_epo,0.0
BOM_2C19,auc_epo,0.0
BOM_2C19,apc_epo,0.0
BOM_2C19,jac_sut,0.0625
BOM_2C19,f1s_sut,0.1176470588235294
BOM_2C19,prc_sut,0.0625
BOM_2C19,rec_sut,1.0
BOM_2C19,auc_sut,1.0
BOM_2C19,apc_sut,1.0
BOM_2C19,jac_dhy,0.0
BOM_2C19,f1s_dhy,0.0
BOM_2C19,prc_dhy,0.0
BOM_2C19,rec_dhy,0.0
BOM_2C19,auc_dhy,0.8763267189663129
BOM_2C19,apc_dhy,0.0018621973929236
BOM_2C19,jac_hys,0.0303030303030303
BOM_2C19,f1s_hys,0.0588235294117647
BOM_2C19,prc_hys,0.032258064516129
BOM_2C19,rec_hys,0.3333333333333333
BOM_2C19,auc_hys,0.8785010772545399
BOM_2C19,apc_hys,0.1704846153151444
BOM_2C19,jac_rdc,0.0
BOM_2C19,f1s_rdc,0.0
BOM_2C19,prc_rdc,0.0
BOM_2C19,rec_rdc,0.0
BOM_2C19,auc_rdc,0.0
BOM_2C19,apc_rdc,0.0
BOM_2C19,jac_som,0.0947136563876652
BOM_2C19,f1s_som,0.1730382293762575
BOM_2C19,prc_som,0.0961968680089485
BOM_2C19,rec_som,0.86
BOM_2C19,auc_som,0.921262648482182
BOM_2C19,apc_som,0.3280769255915741
BOM_2D6,auc_subs,0.8123543123543124
BOM_2D6,apc_subs,0.7284419598008007
BOM_2D6,f1s_subs,0.6373626373626373
BOM_2D6,rec_subs,0.7435897435897436
BOM_2D6,prc_subs,0.5576923076923077
BOM_2D6,jac_bond_som,0.1097435897435897
BOM_2D6,f1s_bond_som,0.1977818853974122
BOM_2D6,prc_bond_som,0.110880829015544
BOM_2D6,rec_bond_som,0.9145299145299144
BOM_2D6,auc_bond_som,0.9332226963805912
BOM_2D6,apc_bond_som,0.3051685485749356
BOM_2D6,jac_atom_spn,0.088235294117647
BOM_2D6,f1s_atom_spn,0.1621621621621621
BOM_2D6,prc_atom_spn,0.0923076923076923
BOM_2D6,rec_atom_spn,0.6666666666666666
BOM_2D6,auc_atom_spn,0.8620309050772627
BOM_2D6,apc_atom_spn,0.3371862058814499
BOM_2D6,jac_oxc,0.1969230769230769
BOM_2D6,f1s_oxc,0.3290488431876607
BOM_2D6,prc_oxc,0.2025316455696202
BOM_2D6,rec_oxc,0.8767123287671232
BOM_2D6,auc_oxc,0.957663454677526
BOM_2D6,apc_oxc,0.399510014811291
BOM_2D6,jac_oxi,0.0602605863192182
BOM_2D6,f1s_oxi,0.1136712749615975
BOM_2D6,prc_oxi,0.0605564648117839
BOM_2D6,rec_oxi,0.925
BOM_2D6,auc_oxi,0.96871944121071
BOM_2D6,apc_oxi,0.2407807459679708
BOM_2D6,jac_epo,0.0
